"NUTS_ID","year","natura2000","area","pop","GDPcap","tour","unemp","propFV_TOT","ALP","ATL","BLK","BOR","CON","MED","PAN","STE","CF","EFT"
"ITC1",2010,16.7313738311965,25402.5,175.5,27807.0582457624,12365022,7.5,0.207621816745682,44,0,0,0,52,3,0,0,37.4935555057647,4258.92926365918
"ITC1",2011,16.7186456332694,25402.5,175.4,28700,12845074,7.6,0.207621816745682,44,0,0,0,52,3,0,0,37.4808273078376,4145.27473572426
"ITC1",2012,16.7157157778697,25402.5,175.6,28500,12415037,9.2,0.207621816745682,44,0,0,0,52,3,0,0,37.4778974524379,4140.97241911588
"ITC1",2013,16.7159185623522,25387,173.5,28100,12690568,10.5,0.207621816745682,44,0,0,0,52,3,0,0,37.4781002369204,4131.31068146808
"ITC2",2009,34.3917861065167,3263.2,39.1,26100.740906662,3133921,4.5,0.385550194519191,100,0,0,0,0,0,0,0,72.9468055584358,8409.50408071085
"ITC2",2010,34.3522657857995,3263.2,39.1,34371.9459125168,3107827,4.5,0.385550194519191,100,0,0,0,0,0,0,0,72.9072852377186,8281.60910439997
"ITC2",2011,34.3438105362587,3263.2,39.1,35500,3126165,5.3,0.385550194519191,100,0,0,0,0,0,0,0,72.8988299881778,8062.40683355091
"ITC2",2012,34.3438125706044,3263.2,39.3,35200,3166295,7.1,0.385550194519191,100,0,0,0,0,0,0,0,72.8988320225235,8054.66883979092
"ITC2",2013,34.3438124859265,3261,39.3,35100,2981002,8.3,0.385550194519191,100,0,0,0,0,0,0,0,72.8988319378456,8035.83215657985
"ITC3",2009,29.0105881340023,5421.6,295.8,27980.2677109974,13952944,5.8,0.269036317399779,8,0,0,0,7,85,0,0,55.9142198739802,6445.94175989415
"ITC3",2010,29.0115595297559,5421.6,295.6,29286.2850938774,13754235,6.6,0.269036317399779,8,0,0,0,7,85,0,0,55.9151912697338,6351.46070223068
"ITC3",2011,29.0040714270499,5421.6,294.7,29700,14060622,6.4,0.269036317399779,8,0,0,0,7,85,0,0,55.9077031670278,6183.23569987448
"ITC3",2012,29.0334650923357,5421.6,293.9,29800,13401547,8.1,0.269036317399779,8,0,0,0,7,85,0,0,55.9370968323136,6180.54882833234
"ITC3",2013,29.0355660500737,5416,291.5,29700,13149699,9.8,0.269036317399779,8,0,0,0,7,85,0,0,55.9391977900516,6166.32657156759
"ITC4",2009,21.029804497615,23862.8,419.9,29536.2859787182,29456808,5.3,0.173069642084519,41,0,0,0,59,0,0,0,38.3367687060669,4419.56587964194
"ITC4",2010,21.0311180131157,23862.8,422.5,34852.5829476347,31126864,5.5,0.173069642084519,41,0,0,0,59,0,0,0,38.3380822215676,4354.85987080903
"ITC4",2011,21.0347423880568,23862.8,424.7,35900,33123562,5.7,0.173069642084519,41,0,0,0,59,0,0,0,38.3417065965087,4240.48557876481
"ITC4",2012,21.0349460915344,23862.8,427.5,35700,33366636,7.4,0.173069642084519,41,0,0,0,59,0,0,0,38.3419102999863,4236.43810995406
"ITC4",2013,21.0347983803924,23864,414.2,35700,33960641,8,0.173069642084519,41,0,0,0,59,0,0,0,38.3417625888443,4226.51447987647
"ITF1",2009,50.1244827684601,10762.7,122.9,22637.4936956226,6653927,8,0.272270936443773,23,0,0,0,39,38,0,0,77.3515764128374,8917.29792022331
"ITF1",2010,50.1263636421956,10762.7,122.9,22825.1176196777,7306951,8.7,0.272270936443773,23,0,0,0,39,38,0,0,77.3534572865729,8786.65409132359
"ITF1",2011,50.1300458920555,10762.7,122.9,23300,7422437,8.6,0.272270936443773,23,0,0,0,39,38,0,0,77.3571395364328,8555.48340794539
"ITF1",2012,50.1287010523929,10762.7,123.1,23500,7252826,10.8,0.272270936443773,23,0,0,0,39,38,0,0,77.3557946967702,8547.12334662409
"ITF1",2013,50.1286915717459,10832,122.2,22600,6938239,11.3,0.272270936443773,23,0,0,0,39,38,0,0,77.3557852161232,8527.13397201215
"ITF2",2009,29.3022011442863,4437.7,72.3,21828.5619173237,602526,9,0.292038737516963,0,0,0,0,5,95,0,0,58.5060748959826,6744.73778279443
"ITF2",2010,29.3070081972353,4437.7,72,19915.9995473028,559245,8.4,0.292038737516963,0,0,0,0,5,95,0,0,58.5108819489316,6646.30771910917
"ITF2",2011,29.3070082815443,4437.7,71.7,20000,680523,9.9,0.292038737516963,0,0,0,0,5,95,0,0,58.5108820332406,6471.14000620303
"ITF2",2012,29.307008980151,4437.7,71.6,19700,540050,12,0.292038737516963,0,0,0,0,5,95,0,0,58.5108827318473,6464.92914705764
"ITF2",2013,29.3070090152295,4461,70.4,18700,451400,15.6,0.292038737516963,0,0,0,0,5,95,0,0,58.5108827669258,6449.81024729203
"ITF3",2009,38.0854334057454,13590.2,429.7,24619.3615990895,17942458,12.9,0.291133479450552,0,0,0,0,0,100,0,0,67.1987813508006,7746.85637927846
"ITF3",2010,38.0898450552176,13590.2,430.3,16550.5520450829,18556993,13.9,0.291133479450552,0,0,0,0,0,100,0,0,67.2031930002728,7633.67574558757
"ITF3",2011,38.0909104981653,13590.2,430.5,16500,19554988,15.4,0.291133479450552,0,0,0,0,0,100,0,0,67.2042584432205,7432.60313785849
"ITF3",2012,38.1029647154438,13590.2,430.6,16600,18410150,19.2,0.291133479450552,0,0,0,0,0,100,0,0,67.216312660499,7426.80128187634
"ITF3",2013,38.100511115192,13671,425.7,16600,17722308,21.5,0.291133479450552,0,0,0,0,0,100,0,0,67.2138590602472,7409.16247416245
"ITF4",2009,25.3546252300254,19357.9,210.8,23245.4271549009,12509693,12.6,0.281756536165445,0,0,0,0,0,100,0,0,53.5302788465699,6171.11462188985
"ITF4",2010,25.3544106143266,19357.9,211.1,16587.2887556128,12982987,13.5,0.281756536165445,0,0,0,0,0,100,0,0,53.5300642308711,6080.53181308345
"ITF4",2011,25.3544105937389,19357.9,211.1,16800,13505731,13.2,0.281756536165445,0,0,0,0,0,100,0,0,53.5300642102834,5920.27547711532
"ITF4",2012,25.3542590576569,19357.9,211.1,16800,13291863,15.7,0.281756536165445,0,0,0,0,0,100,0,0,53.5299126742014,5914.57651173893
"ITF4",2013,25.4949224947186,19541,208.3,16200,13359216,19.7,0.281756536165445,0,0,0,0,0,100,0,0,53.6705761112631,5916.2503693444
"ITF5",2009,19.8892495220907,9994.6,59.9,20374.5914881578,1888718,11.2,0.269156014983648,0,0,0,0,0,100,0,0,46.8048510204555,5395.78920064261
"ITF5",2010,20.0543699919155,9994.6,59.7,18400.2113950364,1890108,12.9,0.269156014983648,0,0,0,0,0,100,0,0,46.9699714902803,5335.36452851038
"ITF5",2011,20.0543694622577,9994.6,59.5,18700,1963474,11.9,0.269156014983648,0,0,0,0,0,100,0,0,46.9699709606225,5194.74750014539
"ITF5",2012,20.1880802383376,9994.6,59.4,18300,1881814,14.5,0.269156014983648,0,0,0,0,0,100,0,0,47.1036817367024,5204.53547742467
"ITF5",2013,20.6160446899409,10073,57.3,18400,1949123,15.2,0.269156014983648,0,0,0,0,0,100,0,0,47.5316461883057,5239.539794284
"ITF6",2009,20.8776127731178,15080.6,133.4,21078.6060953197,8454728,11.3,0.255389569359583,0,0,0,0,0,100,0,0,46.4165697090761,5351.02708600973
"ITF6",2010,20.8863285321067,15080.6,133.2,15980.4505489503,8147269,11.9,0.255389569359583,0,0,0,0,0,100,0,0,46.425285468065,5273.49311599091
"ITF6",2011,20.8863284870336,15080.6,132.9,16000,8548275,12.7,0.255389569359583,0,0,0,0,0,100,0,0,46.4252854229919,5134.50680216106
"ITF6",2012,21.1539881792339,15080.6,132.7,15900,8358186,19.4,0.255389569359583,0,0,0,0,0,100,0,0,46.6929451151922,5159.15275489193
"ITF6",2013,21.1573911521319,15222,129.4,15100,8002838,22.3,0.255389569359583,0,0,0,0,0,100,0,0,46.6963480880902,5147.4626627908
"ITG1",2009,24.2603326017971,25711.4,196.5,21610.1843226466,13765339,13.8,0.326442252299205,0,0,0,0,0,100,0,0,56.9045578317176,6560.1105851514
"ITG1",2010,24.2611181775352,25711.4,196.8,16525.6839717466,13503839,14.6,0.326442252299205,0,0,0,0,0,100,0,0,56.9053434074557,6463.93304202172
"ITG1",2011,24.3886373291262,25711.4,196.9,16800,14057897,14.3,0.326442252299205,0,0,0,0,0,100,0,0,57.0328625590467,6307.67518364285
"ITG1",2012,25.2745129927046,25711.4,196.8,16600,14273969,18.4,0.326442252299205,0,0,0,0,0,100,0,0,57.9187382226251,6399.50247567268
"ITG1",2013,25.2745129931512,25832,195.4,16100,14490861,21,0.326442252299205,0,0,0,0,0,100,0,0,57.9187382230717,6384.53657910894
"ITG2",2009,21.0843390183871,24089.9,68.7,19934.5424245598,12310384,13.2,0.228852837071744,0,0,0,0,0,100,0,0,43.9696227255615,5068.93645180554
"ITG2",2010,21.3083108571689,24089.9,68.7,19198.2824779184,12172923,14,0.228852837071744,0,0,0,0,0,100,0,0,44.1935945643433,5019.9931859605
"ITG2",2011,21.3090816953066,24089.9,68.6,19400,11448683,13.5,0.228852837071744,0,0,0,0,0,100,0,0,44.194365402481,4887.77328364794
"ITG2",2012,21.3486890098716,24089.9,68.6,19300,10843177,15.4,0.228852837071744,0,0,0,0,0,100,0,0,44.233972717046,4887.45830103381
"ITG2",2013,21.3545281713863,24100,68.6,18500,10680628,17.5,0.228852837071744,0,0,0,0,0,100,0,0,44.2398118785607,4876.67214198834
"ITH1",2009,20.2408203319353,7399.9,67.4,34034.9628085949,28067592,2.9,0.40423358489409,100,0,0,0,0,0,0,0,60.6641788213443,6993.52981183522
"ITH1",2010,20.2406022931934,7399.9,67.9,37653.8328425654,28568205,2.7,0.40423358489409,100,0,0,0,0,0,0,0,60.6639607826024,6890.87802800602
"ITH1",2011,20.2797120213902,7399.9,68.3,38500,28872461,3.3,0.40423358489409,100,0,0,0,0,0,0,0,60.7030705107992,6713.58992432608
"ITH1",2012,20.2797120115293,7399.9,68.8,39400,29398900,4.1,0.40423358489409,100,0,0,0,0,0,0,0,60.7030705009383,6707.1462858619
"ITH1",2013,20.2844202485622,7398,69.3,39600,29017046,4.4,0.40423358489409,100,0,0,0,0,0,0,0,60.7077787379712,6691.97993395916
"ITH2",2009,43.8480397722022,6206.9,84.2,28771.8658795744,15235186,3.5,0.259671365680637,100,0,0,0,0,0,0,0,69.8151763402659,8048.48143567705
"ITH2",2010,43.4858956287913,6206.9,84.8,33110.0338876979,15191244,4.2,0.259671365680637,100,0,0,0,0,0,0,0,69.453032196855,7889.23715777154
"ITH2",2011,44.8888614083958,6206.9,85.3,33900,15287619,4.4,0.259671365680637,100,0,0,0,0,0,0,0,70.8559979764595,7836.47532307612
"ITH2",2012,44.8888614594289,6206.9,85.9,33400,15488347,6.1,0.259671365680637,100,0,0,0,0,0,0,0,70.8559980274926,7828.95395701259
"ITH2",2013,44.8888604796308,6207,85.9,33700,15482582,6.5,0.259671365680637,100,0,0,0,0,0,0,0,70.8559970476945,7810.64503266467
"ITH3",2009,24.6059476893571,18398.9,275.2,37181.325225983,60444395,4.7,0.155903813759422,33,0,0,0,67,0,0,0,40.1963290652993,4633.94100285094
"ITH3",2010,24.6137770017368,18398.9,275.8,29757.0541909242,60820311,5.7,0.155903813759422,33,0,0,0,67,0,0,0,40.204158377679,4566.82926774333
"ITH3",2011,24.613777015524,18398.9,276.2,30300,63401304,4.9,0.155903813759422,33,0,0,0,67,0,0,0,40.2041583914662,4446.46754145557
"ITH3",2012,24.6137770147915,18398.9,277,30000,62352831,6.4,0.155903813759422,33,0,0,0,67,0,0,0,40.2041583907337,4442.19986569617
"ITH3",2013,24.6136570119192,18407,266.4,29500,61536258,7.6,0.155903813759422,33,0,0,0,67,0,0,0,40.2040383878614,4431.79809488584
"ITH4",2009,22.6814737102863,7858.4,161.7,26247.545851456,8833753,5.2,0.199709785018871,48,0,0,0,52,0,0,0,42.6524522121734,4917.08948986481
"ITH4",2010,22.6829060218645,7858.4,161.6,27883.9922242359,8665896,5.7,0.199709785018871,48,0,0,0,52,0,0,0,42.6538845237516,4845.09603201047
"ITH4",2011,22.7096134888127,7858.4,161.4,28800,8949565,5.2,0.199709785018871,48,0,0,0,52,0,0,0,42.6805919906998,4720.35417552821
"ITH4",2012,22.7103632441889,7858.4,161.4,28900,8802721,6.7,0.199709785018871,48,0,0,0,52,0,0,0,42.681341746076,4715.90646742278
"ITH4",2013,22.7159546062565,7862,155.9,28400,7842377,7.7,0.199709785018871,48,0,0,0,52,0,0,0,42.6869331081436,4705.49418444264
"ITH5",2009,11.6080782021006,22445.5,191.2,29184.8433722086,38188724,4.7,0.169732641941834,0,0,0,0,100,0,0,0,28.581342396284,3294.93407797278
"ITH5",2010,11.6457353886901,22445.5,192.4,31670.9166620669,37674889,5.6,0.169732641941834,0,0,0,0,100,0,0,0,28.6189995828735,3250.85986580839
"ITH5",2011,11.6457353844228,22445.5,193.2,32500,38619332,5.2,0.169732641941834,0,0,0,0,100,0,0,0,28.6189995786062,3165.18135900624
"ITH5",2012,11.8458420677002,22445.5,194.2,32300,37383182,7,0.169732641941834,0,0,0,0,100,0,0,0,28.8191062618836,3184.2534476615
"ITH5",2013,11.8458374746773,22453,196.5,32000,36449540,8.4,0.169732641941834,0,0,0,0,100,0,0,0,28.8191016688607,3176.80623623472
"ITI1",2009,13.9833352121887,22993.5,161.1,33458.8561351326,40971354,5.8,0.18799427504577,0,0,0,0,20,80,0,0,32.7827627167657,3779.28512061808
"ITI1",2010,14.791735722397,22993.5,161.7,28151.2990778608,42031975,6,0.18799427504577,0,0,0,0,20,80,0,0,33.591163226974,3815.65274719586
"ITI1",2011,14.7155966298732,22993.5,161.9,28400,43684791,6.3,0.18799427504577,0,0,0,0,20,80,0,0,33.5150241344502,3706.6679897611
"ITI1",2012,14.7210236874934,22993.5,162.4,28500,42651126,7.8,0.18799427504577,0,0,0,0,20,80,0,0,33.5204511920704,3703.71000771427
"ITI1",2013,14.7212560889102,22987,161.9,28500,42696395,8.7,0.18799427504577,0,0,0,0,20,80,0,0,33.5206835934872,3695.07411807021
"ITI2",2009,16.4333561697189,8456,106.4,24440.7425974287,5584081,6.6,0.230547437426428,0,0,0,0,39,61,0,0,39.4880999123617,4552.29443990534
"ITI2",2010,17.514303254708,8456,106.9,23822.2514230887,5626727,6.6,0.230547437426428,0,0,0,0,39,61,0,0,40.5690469973508,4608.27731926401
"ITI2",2011,17.4940499289944,8456,107.1,24200,6037002,6.4,0.230547437426428,0,0,0,0,39,61,0,0,40.5487936716372,4484.58324013529
"ITI2",2012,17.8045141112345,8456,107.2,24000,5825889,9.5,0.230547437426428,0,0,0,0,39,61,0,0,40.8592578538773,4514.58249634128
"ITI2",2013,17.8045141139854,8464,105.3,24200,5685954,10.3,0.230547437426428,0,0,0,0,39,61,0,0,40.8592578566282,4504.02467982239
"ITI3",2009,22.9083657686436,9365.9,164.2,23949.2816426452,10701166,6.6,0.200711159800621,0,0,0,0,100,0,0,0,42.9794817487057,4954.79033503449
"ITI3",2010,22.908086437835,9365.9,164.5,24790.8833801996,10792486,5.7,0.200711159800621,0,0,0,0,100,0,0,0,42.9792024178971,4882.04920651416
"ITI3",2011,22.9080864641705,9365.9,164.6,25600,11024248,6.8,0.200711159800621,0,0,0,0,100,0,0,0,42.9792024442326,4753.37965702803
"ITI3",2012,23.4915207200542,9365.9,164.7,25300,10925958,9.1,0.200711159800621,0,0,0,0,100,0,0,0,43.5626367001163,4813.28167643546
"ITI3",2013,23.4801553380505,9401,164.8,24600,11017961,10.9,0.200711159800621,0,0,0,0,100,0,0,0,43.5512713181126,4800.77248448113
"ITI4",2009,27.8635481509181,17236,320.9,28545.329983317,30470858,8.4,0.234878967472855,2,0,0,0,0,98,0,0,51.3514448982036,5919.93278000235
"ITI4",2010,27.8471948721208,17236,323.3,32683.178942136,30696554,9.2,0.234878967472855,2,0,0,0,0,98,0,0,51.3350916194063,5831.20274941381
"ITI4",2011,27.8471948287814,17236,325,33100,30680979,8.7,0.234878967472855,2,0,0,0,0,98,0,0,51.3350915760669,5677.51763904804
"ITI4",2012,27.8471784512396,17236,327.2,32400,30680979,10.6,0.234878967472855,2,0,0,0,0,98,0,0,51.3350751985251,5672.06660405929
"ITI4",2013,27.847178374771,17232,331.6,31300,30680979,12,0.234878967472855,2,0,0,0,0,98,0,0,51.3350751220565,5658.80188283378
"LT00",2009,16.2929266392645,65300,50.5,13800,2548114,13.8,0.203468184298504,0,0,0,100,0,0,0,0,36.6397450691149,4223.92842724413
"LT00",2010,17.8746033743482,65300,49.4,15300,2792135,17.8,0.203468184298504,0,0,0,100,0,0,0,0,38.2214218041986,4341.60830107281
"LT00",2011,17.8746033773806,65300,48.3,17000,3266858,15.4,0.203468184298504,0,0,0,100,0,0,0,0,38.221421807231,4227.18241728469
"LT00",2012,17.8717955068157,65300,47.7,18300,5026153.02760671,13.4,0.203468184298504,0,0,0,100,0,0,0,0,38.2186139366661,4222.81496472469
"LT00",2013,17.8717953626977,65300,47.2,19400,6089056,11.8,0.203468184298504,0,0,0,100,0,0,0,0,38.2186137925481,4212.93946048295
"LU00",2009,20.5828863862146,2586,192.5,60100,2256166,5.1,0.283264258361458,0,0,0,0,100,0,0,0,48.9093122223604,5638.3971521442
"LU00",2010,21.1066795756559,2586,196,64200,1859564,4.4,0.283264258361458,0,0,0,0,100,0,0,0,49.4331054118017,5615.15429496947
"LU00",2011,21.2668637466326,2586,200.4,68900,2237724,4.9,0.283264258361458,0,0,0,0,100,0,0,0,49.5932895827784,5484.87920718762
"LU00",2012,21.2537643380314,2586,205.3,69800,2966240.86505945,5.1,0.283264258361458,0,0,0,0,100,0,0,0,49.5801901741772,5478.16750676424
"LU00",2013,21.2537657764207,2586,210.1,68500,2637481,5.8,0.283264258361458,0,0,0,0,100,0,0,0,49.5801916125665,5465.3564055642
"LV00",2009,11.3092845785638,64559,34.4,12800,2543111,17.5,0.0471797685732045,0,0,0,100,0,0,0,0,16.0272614358842,1847.66583561659
"LV00",2010,11.3109535370664,64559,33.7,13400,2834104,19.5,0.0471797685732045,0,0,0,100,0,0,0,0,16.0289303943869,1820.74171950201
"LV00",2011,11.5367131826337,64562,33.1,14700,3294232,16.2,0.0471797685732045,0,0,0,100,0,0,0,0,16.2546900399542,1797.72328412721
"LV00",2012,11.5367058631156,64562,32.7,16000,3576951.13140828,15,0.0471797685732045,0,0,0,100,0,0,0,0,16.2546827204361,1795.99703831376
"LV00",2013,11.5408404105001,64573,32.4,17000,3775192,11.9,0.0471797685732045,0,0,0,100,0,0,0,0,16.2588172678206,1792.25267614856
"MT00",2009,14.6368669454794,316,1305.3,20400,6903106,6.9,0.682003352788605,0,0,0,0,0,98,0,0,82.8372022243399,9549.69562830565
"MT00",2010,14.6380207680691,316,1311.7,21800,7560834,6.8,0.682003352788605,0,0,0,0,0,98,0,0,82.8383560469296,9409.68905089416
"MT00",2011,15.6233029133243,316,1317.3,21900,7681557,6.4,0.682003352788605,0,0,0,0,0,98,0,0,83.8236381921848,9270.6600844399
"MT00",2012,15.6233023832365,316,1327.4,22400,7832229,6.3,0.682003352788605,0,0,0,0,0,98,0,0,83.823637662097,9261.76213778309
"MT00",2013,15.6232782537035,316,1339.8,22900,8501147,6.4,0.682003352788605,0,0,0,0,0,98,0,0,83.823613532564,9240.09989186127
"NL11",2009,4.20963521708633,2960,246.6,43060.3735905982,1485900,4.8,0.0592307692307692,0,100,0,0,0,0,0,0,10.1327121401632,1168.12632765818
"NL11",2010,4.23392548120881,2960,247.7,44300,1182700,5.3,0.0592307692307692,0,100,0,0,0,0,0,0,10.1570024042857,1153.7437350805
"NL11",2011,4.55469526266968,2960,248.6,46300,1208300,6.8,0.0592307692307692,0,100,0,0,0,0,0,0,10.4777721857466,1158.81231680197
"NL11",2012,4.55468535818016,2959.6,250,48200,1172343,7,0.0592307692307692,0,100,0,0,0,0,0,0,10.4777622812571,1157.69900581538
"NL11",2013,4.54889892870275,2959.6,250.4,49800,1401605.92582334,8.2,0.0592307692307692,0,100,0,0,0,0,0,0,10.4719758517797,1154.35375376669
"NL12",2009,28.1485087153372,5748.7,193.2,23581.5479684956,5142200,3.5,0.0391786664513937,0,100,0,0,0,0,0,0,32.0663753604766,3696.69805803236
"NL12",2010,28.1537631985575,5748.7,193.6,24100,4749100,4.8,0.0391786664513937,0,100,0,0,0,0,0,0,32.0716298436969,3643.04747928119
"NL12",2011,27.0260751628919,5748.7,193.7,25400,4737900,5.1,0.0391786664513937,0,100,0,0,0,0,0,0,30.9439418080313,3422.31347101911
"NL12",2012,27.0260817505916,5748.8,193.7,25400,4625356,6.4,0.0391786664513937,0,100,0,0,0,0,0,0,30.943948395731,3419.02949619527
"NL12",2013,26.4818793355272,5748.8,193.6,25500,4250624.46929375,8.3,0.0391786664513937,0,100,0,0,0,0,0,0,30.3997459806666,3351.0448632645
"NL13",2009,10.0783749965469,2680.4,185.7,23347.5883604676,5776600,4.2,0.0131578947368421,0,100,0,0,0,0,0,0,11.3941644702311,1313.54994746056
"NL13",2010,10.2095785496909,2680.4,186,23800,5724000,4.5,0.0131578947368421,0,100,0,0,0,0,0,0,11.5253680233751,1309.1777103307
"NL13",2011,10.2355116413136,2680.4,185.9,24600,5225300,5.3,0.0131578947368421,0,100,0,0,0,0,0,0,11.5513011149978,1277.5416157031
"NL13",2012,10.2355116255955,2680.4,185.8,24400,5697507,6.4,0.0131578947368421,0,100,0,0,0,0,0,0,11.5513010992797,1276.31544212757
"NL13",2013,10.1974742014677,2680.4,185.5,24500,5142648.10570928,7.1,0.0131578947368421,0,100,0,0,0,0,0,0,11.5132636751519,1269.13768037945
"NL21",2009,13.8443500297767,3420.9,339.2,27422.2224619386,5575000,3.6,0.0215903755687037,0,100,0,0,0,0,0,0,16.0033875866471,1844.91359402019
"NL21",2010,13.8498841041575,3420.9,340.5,27900,5252100,4.4,0.0215903755687037,0,100,0,0,0,0,0,0,16.0089216610279,1818.46890811131
"NL21",2011,13.6917070261441,3420.9,341.6,29000,5443000,4.9,0.0215903755687037,0,100,0,0,0,0,0,0,15.8507445830145,1753.0480456777
"NL21",2012,13.6917092474888,3420.7,342.5,28800,4907242,5.6,0.0215903755687037,0,100,0,0,0,0,0,0,15.8507468043592,1751.36573289734
"NL21",2013,13.5043563652871,3420.7,342.8,28600,4701628.04336963,7.2,0.0215903755687037,0,100,0,0,0,0,0,0,15.6633939221575,1726.6175769204
"NL22",2009,42.3320711096785,5136.5,401.3,28003.5014948468,9538900,2.8,0.00456851516978099,0,100,0,0,0,0,0,0,42.7889226266566,4932.82216655582
"NL22",2010,42.0265712185132,5136.5,402.6,28500,9501300,4.1,0.00456851516978099,0,100,0,0,0,0,0,0,42.4834227354913,4825.73311247498
"NL22",2011,42.0944388272525,5136.5,403.8,29700,9499200,4.7,0.00456851516978099,0,100,0,0,0,0,0,0,42.5512903442306,4706.05377484618
"NL22",2012,42.0944392161984,5136.2,405.1,29700,9159448,5.3,0.00456851516978099,0,100,0,0,0,0,0,0,42.5512907331765,4701.53699383696
"NL22",2013,42.1151646215216,5136.2,406,29600,9090189.14585285,6.6,0.00456851516978099,0,100,0,0,0,0,0,0,42.5720161384997,4692.82658119779
"NL23",2009,43.1599197147586,2412.3,272.1,26218.0998461467,1709700,3.6,0,0,100,0,0,0,0,0,0,43.1599197147586,4975.59170940889
"NL23",2010,43.6895223878494,2412.3,275.1,26600,1622300,5.2,0,0,100,0,0,0,0,0,0,43.6895223878494,4962.73513949073
"NL23",2011,41.0506259429389,2412.3,277.8,26900,1333300,5.4,0,0,100,0,0,0,0,0,0,41.0506259429389,4540.08448664494
"NL23",2012,41.0506297510835,2412.3,280.5,26400,1873569,7.3,0,0,100,0,0,0,0,0,0,41.0506297510835,4535.727379112
"NL23",2013,41.0506297787096,2412.3,282,26300,1731299.82339458,9.9,0,0,100,0,0,0,0,0,0,41.0506297787096,4525.12011584582
"NL31",2009,3.39911137269157,1449.1,877.9,40089.1935095951,2370700,2.9,0,0,100,0,0,0,0,0,0,3.39911137269157,391.858707733841
"NL31",2010,3.35283812241355,1449.1,884.4,41000,2185400,3.7,0,0,100,0,0,0,0,0,0,3.35283812241355,380.852127872046
"NL31",2011,3.31593356436597,1449.1,890.2,41500,2381300,4.2,0,0,100,0,0,0,0,0,0,3.31593356436597,366.732983688224
"NL31",2012,3.31593207768337,1449.1,897.4,41800,2293059,5.2,0,0,100,0,0,0,0,0,0,3.31593207768337,366.380832723455
"NL31",2013,3.31708451257149,1449.1,903.4,41300,1925943.65053807,6.4,0,0,100,0,0,0,0,0,0,3.31708451257149,365.651049319169
"NL32",2009,28.6370354835984,4091.8,995,41050.4370859967,18882100,3.2,0.0630980130980131,0,100,0,0,0,0,0,0,34.9468367933997,4028.76540476617
"NL32",2010,29.4677598611622,4091.8,1003.5,41900,20196900,4.2,0.0630980130980131,0,100,0,0,0,0,0,0,35.7775611709635,4064.0078060867
"NL32",2011,29.2386426713909,4091.8,1011.1,42600,20324400,5,0.0630980130980131,0,100,0,0,0,0,0,0,35.5484439811922,3931.55854109792
"NL32",2012,29.2232614263501,4090.9,1019.4,42500,19961251,5.4,0.0630980130980131,0,100,0,0,0,0,0,0,35.5330627361514,3926.08558001019
"NL32",2013,29.6497060039585,4090.9,1025.3,42200,20274898.1994821,7.2,0.0630980130980131,0,100,0,0,0,0,0,0,35.9595073137598,3963.91214406637
"NL33",2009,21.443770483099,3418.5,1241.2,34302.4449814885,8332100,3.6,0.0784174448236948,0,100,0,0,0,0,0,0,29.2855149654685,3376.11298702505
"NL33",2010,21.3769409402233,3418.5,1249.5,35000,8212900,5,0.0784174448236948,0,100,0,0,0,0,0,0,29.2186854225928,3318.97876083796
"NL33",2011,20.4964028249167,3418.5,1257.8,35000,8334600,5.6,0.0784174448236948,0,100,0,0,0,0,0,0,28.3381473072862,3134.11988282238
"NL33",2012,20.2460076896365,3418.5,1267.1,35100,8142256,6.9,0.0784174448236948,0,100,0,0,0,0,0,0,28.087752172006,3103.44536287942
"NL33",2013,14.8131424806292,3418.5,1271.5,34700,8097168.27516868,7.9,0.0784174448236948,0,100,0,0,0,0,0,0,22.6548869629987,2497.30845229681
"NL34",2009,18.6057716850822,2933.9,213.3,25830.0169708853,7648300,2.1,0.0831336252150732,0,100,0,0,0,0,0,0,26.9191342065895,3103.31024404041
"NL34",2010,19.717569831623,2933.9,213.5,26400,8033900,2.7,0.0831336252150732,0,100,0,0,0,0,0,0,28.0309323531303,3184.06073993282
"NL34",2011,15.6330204047433,2933.9,213.5,27300,8029000,3.2,0.0831336252150732,0,100,0,0,0,0,0,0,23.9463829262506,2648.40301791867
"NL34",2012,15.6329919330343,2933.5,213.7,27600,7226760,3.5,0.0831336252150732,0,100,0,0,0,0,0,0,23.9463544545416,2645.85796096144
"NL34",2013,12.1074574794169,2933.5,213.5,27600,6930709.42980522,5,0.0831336252150732,0,100,0,0,0,0,0,0,20.4208200009242,2251.04130841312
"NL41",2009,9.83895452250749,5081.8,496.2,33572.8173393856,8371000,3.2,0.00890246449456976,0,100,0,0,0,0,0,0,10.7292009719645,1236.89116563471
"NL41",2010,10.0653458027043,5081.8,498.2,34300,8774100,4.2,0.00890246449456976,0,100,0,0,0,0,0,0,10.9555922521613,1244.45632893561
"NL41",2011,9.36419328833318,5081.8,500.1,35600,9063500,4.6,0.00890246449456976,0,100,0,0,0,0,0,0,10.2544397377902,1134.11237230561
"NL41",2012,9.36423978160235,5081.8,502.1,35400,8999335,5.3,0.00890246449456976,0,100,0,0,0,0,0,0,10.2544862310593,1133.02899952991
"NL41",2013,9.68784024260395,5081.8,503.7,35300,8734647.32613835,6.7,0.00890246449456976,0,100,0,0,0,0,0,0,10.5780866920609,1166.05063394744
"NL42",2009,10.7439989552218,2209.2,522,27162.3819988008,9683000,4.4,0.025498112998113,0,100,0,0,0,0,0,0,13.2938102550331,1532.54622641894
